experiment_id,timestamp,run_id,image_name,image_size,image_dimensions,payload_size_bytes,method_name,color_channels,theoretical_capacity_bytes,capacity_utilization_ratio,success,error,processing_stages,actual_image_shape,image_size_bytes,actual_message_size,message_entropy,compressed_size_bytes,tree_size_bytes,total_payload_size,compression_ratio,compression_efficiency,encrypted_size_bytes,encryption_overhead,total_embedded_size,embedding_rate,psnr_db,mse,max_pixel_error,message_integrity,bit_error_rate,character_accuracy,total_time,psnr_per_channel,psnr_std
20260116_212128,2026-01-16T21:23:56.061229,lena_1024_1000_DWT_DCT_color,lena,1024,1024x1024,1000,DWT_DCT_color,3,353894,0.0028257048720803403,True,,"{'image_loading': 0.03982257843017578, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10563993453979492, 'embedding': 0.5098881721496582, 'quality_analysis': 0.1271681785583496, 'extraction': 0.2775590419769287, 'decryption_decompression': 0.11770200729370117}","(1024, 1024, 3)",3145728,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.0007985432942708334,57.498343682241085,0.11949825286865234,4.0,True,0.0,1.0,1.1777799129486084,"[58.22329782179117, 58.30133581045402, 55.97039741447807]",1.0808907838126949
20260116_212128,2026-01-16T21:23:57.251653,lena_1024_2500_DWT_DCT_color,lena,1024,1024x1024,2500,DWT_DCT_color,3,353894,0.007064262180200851,True,,"{'image_loading': 0.031484365463256836, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10761308670043945, 'embedding': 0.5102236270904541, 'quality_analysis': 0.12048888206481934, 'extraction': 0.37221479415893555, 'decryption_decompression': 0.1657555103302002}","(1024, 1024, 3)",3145728,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.0012105305989583333,56.040586477663055,0.16452884674072266,4.0,True,0.0,1.0,1.3077802658081055,"[56.53772461517789, 56.64152784594242, 54.942506971868866]",0.7776150412053529
20260116_212128,2026-01-16T21:23:58.562493,lena_1024_5000_DWT_DCT_color,lena,1024,1024x1024,5000,DWT_DCT_color,3,353894,0.014128524360401701,True,,"{'image_loading': 0.0387728214263916, 'message_generation': 0.0020110607147216797, 'compression': 0.002715587615966797, 'encryption': 0.0995490550994873, 'embedding': 0.6033973693847656, 'quality_analysis': 0.13204002380371094, 'extraction': 0.4425511360168457, 'decryption_decompression': 0.11638951301574707}","(1024, 1024, 3)",3145728,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.00189208984375,54.38926541057634,0.2385981877644857,4.0,True,0.0,1.0,1.4374265670776367,"[54.728748766597086, 54.818974908657516, 53.620072556474426]",0.5451473343839361
20260116_212128,2026-01-16T21:24:00.019268,lena_1024_10000_DWT_DCT_color,lena,1024,1024x1024,10000,DWT_DCT_color,3,353894,0.028257048720803403,True,,"{'image_loading': 0.03399348258972168, 'message_generation': 0.0022497177124023438, 'compression': 0.00315093994140625, 'encryption': 0.11259675025939941, 'embedding': 0.7197113037109375, 'quality_analysis': 0.13180923461914062, 'extraction': 0.5274496078491211, 'decryption_decompression': 0.12240314483642578}","(1024, 1024, 3)",3145728,10000,4.4195894502073365,5558,1431,6993,1.43000143000143,0.30069999999999997,10192,3231,10224,0.0032501220703125,52.26636171976332,0.38679345448811847,4.0,True,0.0,1.0,1.6533641815185547,"[52.49822054908786, 52.45455641774423, 51.846308192457855]",0.29755712442354976
20260116_212128,2026-01-16T21:24:01.690789,lena_1024_25000_DWT_DCT_color,lena,1024,1024x1024,25000,DWT_DCT_color,3,353894,0.07064262180200852,True,,"{'image_loading': 0.03449130058288574, 'message_generation': 0.0016016960144042969, 'compression': 0.014080286026000977, 'encryption': 0.10049962997436523, 'embedding': 1.2200584411621094, 'quality_analysis': 0.1294872760772705, 'extraction': 0.8987066745758057, 'decryption_decompression': 0.16429543495178223}","(1024, 1024, 3)",3145728,25000,4.420845504334001,13897,1442,15343,1.6294075474157597,0.38627999999999996,23008,7697,23040,0.00732421875,48.926981610296814,0.8325738906860352,4.0,True,0.0,1.0,2.563220739364624,"[48.988622795505066, 48.94543568782072, 48.84688634756465]",0.05931677616343989
20260116_212128,2026-01-16T21:24:04.267059,lena_1024_50000_DWT_DCT_color,lena,1024,1024x1024,50000,DWT_DCT_color,3,353894,0.14128524360401704,True,,"{'image_loading': 0.03616952896118164, 'message_generation': 0.002669095993041992, 'compression': 0.022104978561401367, 'encryption': 0.10497546195983887, 'embedding': 1.8442158699035645, 'quality_analysis': 0.11386251449584961, 'extraction': 1.5467791557312012, 'decryption_decompression': 0.20192503929138184}","(1024, 1024, 3)",3145728,50000,4.420770384568954,27794,1452,29250,1.7094017094017093,0.41500000000000004,44352,15134,44384,0.014109293619791666,46.16101721042201,1.5739221572875977,4.0,True,0.0,1.0,3.872701644897461,"[46.16201067717455, 46.13603058740233, 46.185010366689134]",0.020008247081096296
20260116_212128,2026-01-16T21:24:08.152368,lena_1024_100000_DWT_DCT_color,lena,1024,1024x1024,100000,DWT_DCT_color,3,353894,0.28257048720803407,True,,"{'image_loading': 0.023108482360839844, 'message_generation': 0.021810531616210938, 'compression': 0.04077720642089844, 'encryption': 0.10368847846984863, 'embedding': 3.1073055267333984, 'quality_analysis': 0.12456870079040527, 'extraction': 2.868635654449463, 'decryption_decompression': 0.34122657775878906}","(1024, 1024, 3)",3145728,100000,4.420861597228292,55587,1454,57045,1.7530020159523183,0.42955,87040,30027,87072,0.027679443359375,43.28763848941022,3.0505126317342124,4.0,True,0.0,1.0,6.638641595840454,"[43.262714702509, 43.21708860537518, 43.383112160346485]",0.07003261890695646
20260116_212128,2026-01-16T21:24:14.805911,lena_1024_250000_DWT_DCT_color,lena,1024,1024x1024,250000,DWT_DCT_color,3,353894,0.7064262180200851,True,,"{'image_loading': 0.03464102745056152, 'message_generation': 0.024778366088867188, 'compression': 0.09856081008911133, 'encryption': 0.10740399360656738, 'embedding': 7.1439104080200195, 'quality_analysis': 0.14321517944335938, 'extraction': 6.746381998062134, 'decryption_decompression': 0.5483071804046631}","(1024, 1024, 3)",3145728,250000,4.420973063311751,138969,1460,140433,1.7802083555859378,0.438268,215024,74623,215056,0.06836446126302083,39.38711624327273,7.490273793538411,8.0,True,0.0,1.0,14.847198963165283,"[39.345023353703674, 39.28347474412912, 39.5328506319854]",0.10606897716495914
20260116_212128,2026-01-16T21:24:29.661252,baboon_1024_10_DWT_DCT_grayscale,baboon,1024,1024x1024,10,DWT_DCT_grayscale,1,117964,8.477162524159913e-05,True,,"{'image_loading': 0.04740595817565918, 'message_generation': 0.002010822296142578, 'compression': 0.0, 'encryption': 0.1014249324798584, 'embedding': 0.31650733947753906, 'quality_analysis': 0.048909902572631836, 'extraction': 0.2738621234893799, 'decryption_decompression': 0.0965576171875}","(1024, 1024)",1048576,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.0005340576171875,59.866261166799035,0.06705856323242188,6.0,True,0.0,1.0,0.8866786956787109,,
20260116_212128,2026-01-16T21:24:30.563730,baboon_1024_25_DWT_DCT_grayscale,baboon,1024,1024x1024,25,DWT_DCT_grayscale,1,117964,0.00021192906310399783,True,,"{'image_loading': 0.04032087326049805, 'message_generation': 0.0, 'compression': 0.0009350776672363281, 'encryption': 0.09397077560424805, 'embedding': 0.37318944931030273, 'quality_analysis': 0.05328011512756348, 'extraction': 0.2639753818511963, 'decryption_decompression': 0.10895299911499023}","(1024, 1024)",1048576,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.0008392333984375,57.8822819997408,0.10588932037353516,6.0,True,0.0,1.0,0.9346246719360352,,
20260116_212128,2026-01-16T21:24:31.506794,baboon_1024_50_DWT_DCT_grayscale,baboon,1024,1024x1024,50,DWT_DCT_grayscale,1,117964,0.00042385812620799565,True,,"{'image_loading': 0.04913520812988281, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10273957252502441, 'embedding': 0.3515031337738037, 'quality_analysis': 0.06285357475280762, 'extraction': 0.28874826431274414, 'decryption_decompression': 0.09569787979125977}","(1024, 1024)",1048576,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.0011138916015625,56.67374515995009,0.1398639678955078,6.0,True,0.0,1.0,0.9506776332855225,,
20260116_212128,2026-01-16T21:24:32.467616,baboon_1024_100_DWT_DCT_grayscale,baboon,1024,1024x1024,100,DWT_DCT_grayscale,1,117964,0.0008477162524159913,True,,"{'image_loading': 0.039481163024902344, 'message_generation': 0.0, 'compression': 0.0035114288330078125, 'encryption': 0.10004043579101562, 'embedding': 0.3891878128051758, 'quality_analysis': 0.05679726600646973, 'extraction': 0.2966320514678955, 'decryption_decompression': 0.10440587997436523}","(1024, 1024)",1048576,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.0012969970703125,56.003566616095796,0.16320133209228516,6.0,True,0.0,1.0,0.990056037902832,,
20260116_212128,2026-01-16T21:24:33.457672,baboon_1024_250_DWT_DCT_grayscale,baboon,1024,1024x1024,250,DWT_DCT_grayscale,1,117964,0.0021192906310399783,True,,"{'image_loading': 0.047524452209472656, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10365033149719238, 'embedding': 0.3779604434967041, 'quality_analysis': 0.03973245620727539, 'extraction': 0.2802410125732422, 'decryption_decompression': 0.1028132438659668}","(1024, 1024)",1048576,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.00177001953125,54.675002161584196,0.2216053009033203,6.0,True,0.0,1.0,0.9519219398498535,,
20260116_212128,2026-01-16T21:24:34.419375,baboon_1024_500_DWT_DCT_grayscale,baboon,1024,1024x1024,500,DWT_DCT_grayscale,1,117964,0.004238581262079957,True,,"{'image_loading': 0.03913998603820801, 'message_generation': 0.0, 'compression': 0.008934974670410156, 'encryption': 0.10578083992004395, 'embedding': 0.36973142623901367, 'quality_analysis': 0.05320549011230469, 'extraction': 0.2823655605316162, 'decryption_decompression': 0.09735345840454102}","(1024, 1024)",1048576,500,4.397582645859516,278,1395,1677,0.2981514609421586,-2.354,2032,387,2064,0.0019683837890625,54.18257830704788,0.24821186065673828,6.0,True,0.0,1.0,0.9565117359161377,,
20260116_212128,2026-01-16T21:24:35.389098,baboon_1024_1000_DWT_DCT_grayscale,baboon,1024,1024x1024,1000,DWT_DCT_grayscale,1,117964,0.008477162524159913,True,,"{'image_loading': 0.03735756874084473, 'message_generation': 0.0, 'compression': 0.005896329879760742, 'encryption': 0.10910463333129883, 'embedding': 0.34671807289123535, 'quality_analysis': 0.05079388618469238, 'extraction': 0.3038291931152344, 'decryption_decompression': 0.1092979907989502}","(1024, 1024)",1048576,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.0023956298828125,53.32467597446288,0.30242156982421875,6.0,True,0.0,1.0,0.9629976749420166,,
20260116_212128,2026-01-16T21:24:36.360371,baboon_1024_2500_DWT_DCT_grayscale,baboon,1024,1024x1024,2500,DWT_DCT_grayscale,1,117964,0.021192906310399783,True,,"{'image_loading': 0.03992104530334473, 'message_generation': 0.0, 'compression': 0.00489044189453125, 'encryption': 0.10172152519226074, 'embedding': 0.41658949851989746, 'quality_analysis': 0.06867671012878418, 'extraction': 0.3256547451019287, 'decryption_decompression': 0.11039304733276367}","(1024, 1024)",1048576,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.003631591796875,51.54796040065101,0.45528602600097656,7.0,True,0.0,1.0,1.0678470134735107,,
20260116_212128,2026-01-16T21:24:37.438506,baboon_1024_5000_DWT_DCT_grayscale,baboon,1024,1024x1024,5000,DWT_DCT_grayscale,1,117964,0.042385812620799566,True,,"{'image_loading': 0.04051017761230469, 'message_generation': 0.0, 'compression': 0.006573200225830078, 'encryption': 0.10255002975463867, 'embedding': 0.4385666847229004, 'quality_analysis': 0.05346250534057617, 'extraction': 0.36092472076416016, 'decryption_decompression': 0.10791540145874023}","(1024, 1024)",1048576,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.00567626953125,49.58245678011478,0.7158708572387695,7.0,True,0.0,1.0,1.1105027198791504,,
20260116_212128,2026-01-16T21:24:38.556623,baboon_1024_10000_DWT_DCT_grayscale,baboon,1024,1024x1024,10000,DWT_DCT_grayscale,1,117964,0.08477162524159913,True,,"{'image_loading': 0.048615455627441406, 'message_generation': 0.0020072460174560547, 'compression': 0.0049207210540771484, 'encryption': 0.12912821769714355, 'embedding': 0.5825152397155762, 'quality_analysis': 0.04937267303466797, 'extraction': 0.4651350975036621, 'decryption_decompression': 0.11765861511230469}","(1024, 1024)",1048576,10000,4.4195894502073365,5558,1431,6993,1.43000143000143,0.30069999999999997,10192,3231,10224,0.0097503662109375,47.22772870780013,1.23114013671875,7.0,True,0.0,1.0,1.399353265762329,,
20260116_212128,2026-01-16T21:24:40.025369,baboon_1024_25000_DWT_DCT_grayscale,baboon,1024,1024x1024,25000,DWT_DCT_grayscale,1,117964,0.21192906310399784,True,,"{'image_loading': 0.05025672912597656, 'message_generation': 0.0018711090087890625, 'compression': 0.012770414352416992, 'encryption': 0.10086297988891602, 'embedding': 0.9345676898956299, 'quality_analysis': 0.053531646728515625, 'extraction': 0.8153367042541504, 'decryption_decompression': 0.14655399322509766}","(1024, 1024)",1048576,25000,4.420845504334001,13897,1442,15343,1.6294075474157597,0.38627999999999996,23008,7697,23040,0.02197265625,43.6405292460639,2.8120784759521484,7.0,True,0.0,1.0,2.115751266479492,,
20260116_212128,2026-01-16T21:24:42.149196,baboon_1024_50000_DWT_DCT_grayscale,baboon,1024,1024x1024,50000,DWT_DCT_grayscale,1,117964,0.4238581262079957,False,Decryption failed: PKCS#7 padding is incorrect.,"{'image_loading': 0.04135942459106445, 'message_generation': 0.006307840347290039, 'compression': 0.018819808959960938, 'encryption': 0.10744333267211914, 'embedding': 1.533581018447876, 'quality_analysis': 0.04988574981689453, 'extraction': 1.2702476978302002}","(1024, 1024)",1048576,50000,4.420770384568954,27794,1452,29250,1.7094017094017093,0.41500000000000004,44352,15134,44384,0.042327880859375,40.79792396971975,5.411129951477051,10.0,,,,3.1348254680633545,,
20260116_212128,2026-01-16T21:24:45.284021,baboon_1024_10_DWT_DCT_color,baboon,1024,1024x1024,10,DWT_DCT_color,3,353894,2.8257048720803404e-05,True,,"{'image_loading': 0.05087089538574219, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10744547843933105, 'embedding': 0.3810281753540039, 'quality_analysis': 0.13565707206726074, 'extraction': 0.20253896713256836, 'decryption_decompression': 0.10785555839538574}","(1024, 1024, 3)",3145728,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.00017801920572916666,60.1708035268641,0.07451152801513672,4.0,True,0.0,1.0,0.985396146774292,"[56.672264775426626, 62.05904898918231, 61.78109681598339]",2.4764415867838543
20260116_212128,2026-01-16T21:24:46.286074,baboon_1024_25_DWT_DCT_color,baboon,1024,1024x1024,25,DWT_DCT_color,3,353894,7.064262180200852e-05,True,,"{'image_loading': 0.04048037528991699, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.09788250923156738, 'embedding': 0.3988986015319824, 'quality_analysis': 0.1259326934814453, 'extraction': 0.22052407264709473, 'decryption_decompression': 0.11238861083984375}","(1024, 1024, 3)",3145728,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.0002797444661458333,59.212361521553454,0.08797105153401692,4.0,True,0.0,1.0,0.9961068630218506,"[56.30372638578105, 60.81762518666732, 60.515732992211994]",2.0604050554936344
20260116_212128,2026-01-16T21:24:47.297669,baboon_1024_50_DWT_DCT_color,baboon,1024,1024x1024,50,DWT_DCT_color,3,353894,0.00014128524360401703,True,,"{'image_loading': 0.0397489070892334, 'message_generation': 0.0, 'compression': 0.0009350776672363281, 'encryption': 0.10020208358764648, 'embedding': 0.4353005886077881, 'quality_analysis': 0.17038321495056152, 'extraction': 0.23793625831604004, 'decryption_decompression': 0.10886120796203613}","(1024, 1024, 3)",3145728,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.0003712972005208333,58.62126554107792,0.09826882680257161,4.0,True,0.0,1.0,1.093367338180542,"[56.02901924870717, 59.97419471289048, 59.860582661636094]",1.833581659808648
20260116_212128,2026-01-16T21:24:48.410248,baboon_1024_100_DWT_DCT_color,baboon,1024,1024x1024,100,DWT_DCT_color,3,353894,0.00028257048720803406,True,,"{'image_loading': 0.04877948760986328, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10445642471313477, 'embedding': 0.46489787101745605, 'quality_analysis': 0.17162060737609863, 'extraction': 0.24135231971740723, 'decryption_decompression': 0.11007952690124512}","(1024, 1024, 3)",3145728,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.0004323323567708333,58.15566845145694,0.1074972152709961,4.0,True,0.0,1.0,1.141186237335205,"[55.80992257891805, 59.44462636773319, 59.2124564077196]",1.6613987072109129
20260116_212128,2026-01-16T21:24:49.570227,baboon_1024_250_DWT_DCT_color,baboon,1024,1024x1024,250,DWT_DCT_color,3,353894,0.0007064262180200851,True,,"{'image_loading': 0.037949562072753906, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10521936416625977, 'embedding': 0.5754311084747314, 'quality_analysis': 0.16720032691955566, 'extraction': 0.28470611572265625, 'decryption_decompression': 0.09866166114807129}","(1024, 1024, 3)",3145728,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.0005900065104166666,57.29592896666933,0.1282046635945638,4.0,True,0.0,1.0,1.2691681385040283,"[55.30145124098431, 58.4431055916138, 58.14323006740989]",1.4156123248013943
20260116_212128,2026-01-16T21:24:50.858068,baboon_1024_500_DWT_DCT_color,baboon,1024,1024x1024,500,DWT_DCT_color,3,353894,0.0014128524360401701,True,,"{'image_loading': 0.048311710357666016, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10347676277160645, 'embedding': 0.5184710025787354, 'quality_analysis': 0.18553543090820312, 'extraction': 0.27773213386535645, 'decryption_decompression': 0.14890480041503906}","(1024, 1024, 3)",3145728,500,4.397582645859516,278,1395,1677,0.2981514609421586,-2.354,2032,387,2064,0.0006561279296875,57.02948995259148,0.13544082641601562,4.0,True,0.0,1.0,1.2824318408966064,"[55.1458046372418, 57.99774237120847, 57.944922849324165]",1.3321411964505432
20260116_212128,2026-01-16T21:24:52.155466,baboon_1024_1000_DWT_DCT_color,baboon,1024,1024x1024,1000,DWT_DCT_color,3,353894,0.0028257048720803403,True,,"{'image_loading': 0.07519793510437012, 'message_generation': 0.0, 'compression': 0.00201416015625, 'encryption': 0.1575615406036377, 'embedding': 0.4669315814971924, 'quality_analysis': 0.11962628364562988, 'extraction': 0.2986183166503906, 'decryption_decompression': 0.11664915084838867}","(1024, 1024, 3)",3145728,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.0007985432942708334,56.42004690529723,0.1540095011393229,4.0,True,0.0,1.0,1.2365989685058594,"[54.77510951287115, 57.35465864168911, 57.13037256133141]",1.1667448536310134
20260116_212128,2026-01-16T21:24:53.405957,baboon_1024_2500_DWT_DCT_color,baboon,1024,1024x1024,2500,DWT_DCT_color,3,353894,0.007064262180200851,True,,"{'image_loading': 0.04596114158630371, 'message_generation': 0.002012014389038086, 'compression': 0.001245737075805664, 'encryption': 0.10599565505981445, 'embedding': 0.5142636299133301, 'quality_analysis': 0.13193368911743164, 'extraction': 0.32285428047180176, 'decryption_decompression': 0.1159369945526123}","(1024, 1024, 3)",3145728,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.0012105305989583333,55.051032211854384,0.207731564839681,4.0,True,0.0,1.0,1.2402031421661377,"[53.79158588493037, 55.71521185408074, 55.64629889655202]",0.8910073088853303
20260116_212128,2026-01-16T21:24:54.663633,baboon_1024_5000_DWT_DCT_color,baboon,1024,1024x1024,5000,DWT_DCT_color,3,353894,0.014128524360401701,True,,"{'image_loading': 0.04705929756164551, 'message_generation': 0.0, 'compression': 0.0040225982666015625, 'encryption': 0.11351609230041504, 'embedding': 0.5816659927368164, 'quality_analysis': 0.12073731422424316, 'extraction': 0.4221358299255371, 'decryption_decompression': 0.11120438575744629}","(1024, 1024, 3)",3145728,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.00189208984375,53.44026933013822,0.29738330841064453,4.0,True,0.0,1.0,1.400341510772705,"[52.59277409364166, 53.890656454447345, 53.83737744232566]",0.5996642367172036
20260116_212128,2026-01-16T21:24:56.074721,baboon_1024_10000_DWT_DCT_color,baboon,1024,1024x1024,10000,DWT_DCT_color,3,353894,0.028257048720803403,True,,"{'image_loading': 0.0380244255065918, 'message_generation': 0.0, 'compression': 0.01050877571105957, 'encryption': 0.10535025596618652, 'embedding': 0.727515697479248, 'quality_analysis': 0.12940168380737305, 'extraction': 0.5221333503723145, 'decryption_decompression': 0.12232279777526855}","(1024, 1024, 3)",3145728,10000,4.4195894502073365,5558,1431,6993,1.43000143000143,0.30069999999999997,10192,3231,10224,0.0032501220703125,51.38976522788763,0.47434139251708984,4.0,True,0.0,1.0,1.655256986618042,"[50.80963604032347, 51.71535607982886, 51.644303563510555]",0.4112375799272879
20260116_212128,2026-01-16T21:24:57.740491,baboon_1024_25000_DWT_DCT_color,baboon,1024,1024x1024,25000,DWT_DCT_color,3,353894,0.07064262180200852,False,Decryption failed: 'utf-8' codec can't decode byte 0xb7 in position 12736: invalid start byte,"{'image_loading': 0.038718223571777344, 'message_generation': 0.0, 'compression': 0.01663804054260254, 'encryption': 0.09867262840270996, 'embedding': 1.0788729190826416, 'quality_analysis': 0.1270754337310791, 'extraction': 0.8607673645019531}","(1024, 1024, 3)",3145728,25000,4.420845504334001,13897,1442,15343,1.6294075474157597,0.38627999999999996,23008,7697,23040,0.00732421875,48.12864424873677,1.0011278788248699,4.0,,,,2.3333237171173096,"[47.91499073728573, 48.26963568716876, 48.20130632175584]",0.1536296255304841
20260116_212128,2026-01-16T21:25:00.083168,baboon_1024_50000_DWT_DCT_color,baboon,1024,1024x1024,50000,DWT_DCT_color,3,353894,0.14128524360401704,False,Decryption failed: 'utf-8' codec can't decode byte 0xc3 in position 13311: invalid continuation byte,"{'image_loading': 0.048066139221191406, 'message_generation': 0.004011869430541992, 'compression': 0.021288156509399414, 'encryption': 0.10422444343566895, 'embedding': 1.8386955261230469, 'quality_analysis': 0.12398576736450195, 'extraction': 1.4881160259246826}","(1024, 1024, 3)",3145728,50000,4.420770384568954,27794,1452,29250,1.7094017094017093,0.41500000000000004,44352,15134,44384,0.014109293619791666,45.346058365267844,1.8988803227742512,4.0,,,,3.7255215644836426,"[45.28305255645306, 45.372932969208264, 45.382189570142195]",0.044711818896246446
20260116_212128,2026-01-16T21:25:03.825251,baboon_1024_100000_DWT_DCT_color,baboon,1024,1024x1024,100000,DWT_DCT_color,3,353894,0.28257048720803407,False,Decryption failed: 'utf-8' codec can't decode byte 0xbd in position 12737: invalid start byte,"{'image_loading': 0.04704451560974121, 'message_generation': 0.00770115852355957, 'compression': 0.04824113845825195, 'encryption': 0.10390853881835938, 'embedding': 3.033032178878784, 'quality_analysis': 0.13598012924194336, 'extraction': 2.6737565994262695}","(1024, 1024, 3)",3145728,100000,4.420861597228292,55587,1454,57045,1.7530020159523183,0.42955,87040,30027,87072,0.027679443359375,42.44903369175801,3.699791590372721,4.0,,,,6.153540372848511,"[42.44275054228694, 42.45451270358798, 42.449837829399115]",0.004835430875479991
20260116_212128,2026-01-16T21:25:09.991481,baboon_1024_250000_DWT_DCT_color,baboon,1024,1024x1024,250000,DWT_DCT_color,3,353894,0.7064262180200851,False,Decryption failed: 'utf-8' codec can't decode byte 0xf9 in position 3010: invalid start byte,"{'image_loading': 0.047040462493896484, 'message_generation': 0.021292448043823242, 'compression': 0.11026358604431152, 'encryption': 0.10874319076538086, 'embedding': 7.1347362995147705, 'quality_analysis': 0.1360616683959961, 'extraction': 7.22844386100769}","(1024, 1024, 3)",3145728,250000,4.420973063311751,138969,1460,140433,1.7802083555859378,0.438268,215024,74623,215056,0.06836446126302083,38.66325264006833,8.846208890279135,10.0,,,,14.916900157928467,"[38.68229595674509, 38.65274478089723, 38.65471718256267]",0.013489712737759707
20260116_212128,2026-01-16T21:25:24.924911,peppers_1024_10_DWT_DCT_grayscale,peppers,1024,1024x1024,10,DWT_DCT_grayscale,1,117964,8.477162524159913e-05,True,,"{'image_loading': 0.04154014587402344, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10675191879272461, 'embedding': 0.33570051193237305, 'quality_analysis': 0.04499077796936035, 'extraction': 0.2907414436340332, 'decryption_decompression': 0.13341760635375977}","(1024, 1024)",1048576,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.0005340576171875,59.791556216235776,0.0682220458984375,6.0,True,0.0,1.0,0.9531424045562744,,
20260116_212128,2026-01-16T21:25:25.881793,peppers_1024_25_DWT_DCT_grayscale,peppers,1024,1024x1024,25,DWT_DCT_grayscale,1,117964,0.00021192906310399783,True,,"{'image_loading': 0.039734601974487305, 'message_generation': 0.0017664432525634766, 'compression': 0.0, 'encryption': 0.13901209831237793, 'embedding': 0.39618730545043945, 'quality_analysis': 0.04056978225708008, 'extraction': 0.26131319999694824, 'decryption_decompression': 0.10831904411315918}","(1024, 1024)",1048576,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.0008392333984375,57.72880480970426,0.10969829559326172,6.0,True,0.0,1.0,0.9869024753570557,,
20260116_212128,2026-01-16T21:25:26.870709,peppers_1024_50_DWT_DCT_grayscale,peppers,1024,1024x1024,50,DWT_DCT_grayscale,1,117964,0.00042385812620799565,True,,"{'image_loading': 0.04169297218322754, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.12112307548522949, 'embedding': 0.402756929397583, 'quality_analysis': 0.048581838607788086, 'extraction': 0.3116319179534912, 'decryption_decompression': 0.1336808204650879}","(1024, 1024)",1048576,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.0011138916015625,56.52628852781132,0.14469432830810547,6.0,True,0.0,1.0,1.0594675540924072,,
20260116_212128,2026-01-16T21:25:27.930176,peppers_1024_100_DWT_DCT_grayscale,peppers,1024,1024x1024,100,DWT_DCT_grayscale,1,117964,0.0008477162524159913,True,,"{'image_loading': 0.04108428955078125, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10793614387512207, 'embedding': 0.3605945110321045, 'quality_analysis': 0.04871058464050293, 'extraction': 0.2993311882019043, 'decryption_decompression': 0.14450764656066895}","(1024, 1024)",1048576,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.0012969970703125,55.907315752309515,0.16685867309570312,6.0,True,0.0,1.0,1.002164363861084,,
20260116_212128,2026-01-16T21:25:28.933549,peppers_1024_250_DWT_DCT_grayscale,peppers,1024,1024x1024,250,DWT_DCT_grayscale,1,117964,0.0021192906310399783,True,,"{'image_loading': 0.04937744140625, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11004209518432617, 'embedding': 0.40796422958374023, 'quality_analysis': 0.06094717979431152, 'extraction': 0.30170774459838867, 'decryption_decompression': 0.11094212532043457}","(1024, 1024)",1048576,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.00177001953125,54.615031446811955,0.2246866226196289,6.0,True,0.0,1.0,1.0409808158874512,,
